"","typingDuration","game_id","video_id","hour","dayOfWeek","match"
"10933",1000,6227,7040,17,5,2.3077815521916
"10934",0,6227,7040,17,5,0
"10935",1000,6228,10519,18,5,2.18812102351538
"10936",0,6228,10519,18,5,7.36409237314947
"10937",2000,6228,10519,18,5,3.7516468935978
"10938",1000,6228,10519,18,5,11.1973324168423
"10939",1000,6228,10519,18,5,5.19723328046475
"10940",0,6228,10519,18,5,3.18651235731766
"10941",2000,6228,10519,18,5,3.2466099755909
"10942",4000,6228,10519,18,5,1.81659465454023
"10943",1000,6228,10519,18,5,5.45619271558658
"10944",2000,6228,10519,18,5,0.00140931838065006
"10945",1000,6228,10519,18,5,3.41777449394564
"10946",1000,6228,10519,18,5,2.15938110807872
"10947",1000,6228,10519,18,5,5.11477467216194
"10948",0,6229,11546,18,5,0.67661733249842
"10949",1000,6229,11546,18,5,4.70840440657286
"10950",2000,6229,11546,18,5,4.09622826059079
"10951",2000,6229,11546,18,5,7.73217246393419
"10952",1000,6229,11546,18,5,7.27929581013944
"10953",1000,6229,11546,18,5,1.71763524854303
"10954",0,6229,11546,18,5,2.76794331822369
"10955",2000,6229,11546,18,5,3.90167568046156
"10956",3000,6229,11546,18,5,2.74416302426055
"10957",3000,6229,11546,18,5,2.50371572682238
"10958",3000,6229,11546,18,5,4.58996997271012
"10959",2000,6229,11546,18,5,1.10730857096621
"10960",1000,6230,3366,18,5,9.6232901135573
"10961",2000,6230,3366,18,5,7.12150208467607
"10962",1000,6230,3366,18,5,1.36754238917201
"10963",2000,6230,3366,18,5,1.21913168212967
"10964",2000,6230,3366,18,5,6.16285239268791
"10965",2000,6230,3366,18,5,1.09980173682292
"10966",3000,6230,3366,18,5,2.8851446926524
"10967",1000,6229,11546,18,5,3.85659318828563
"10968",3000,6230,3366,18,5,1.9167754506126
"10969",3000,6230,3366,18,5,6.99999367473446
"10970",2000,6230,3366,18,5,0.73871558246045
"10971",2000,6230,3366,18,5,1.36746602352603
"10972",1000,6230,3366,18,5,2.21727228234091
"10973",1000,6230,3366,18,5,3.03604843975551
"10974",1000,6229,11546,18,5,1.81873075307798
"10975",1000,6230,3366,18,5,2.70818248124329
"10976",0,6230,3366,18,5,0.24659704824484
"10977",1000,6230,3366,18,5,0.81873075307798
"10978",0,6231,3838,18,5,1.79806541493454
"10979",1000,6231,3838,18,5,2.1005419625908e-13
"10980",1000,6231,3838,18,5,7.51269215957079
"10981",2000,6231,3838,18,5,6.09845432188214
"10982",1000,6230,3366,18,5,3.45619225923395
"10983",1000,6231,3838,18,5,4.91724082145907
"10984",2000,6231,3838,18,5,5.09672842301175
"10985",2000,6231,3838,18,5,2.76103799932505
"10986",2000,6231,3838,18,5,4.91648136145809
"10987",1000,6231,3838,18,5,2.81873075307798
"10988",2000,6231,3838,18,5,2.35694539780786
"10989",1000,6231,3838,18,5,4.18021173231864e-12
"10990",1000,6231,3838,18,5,3.28271111864816
"10991",1000,6231,3838,18,5,4.12651230526958
"10992",2000,6231,3838,18,5,0.07427357821433
"10993",0,6231,3838,18,5,1.00000006177369
"10994",1000,6231,3838,18,5,3.30799925394583
"10995",1000,6231,3838,18,5,5.58270456452049
"10996",1000,6231,3838,18,5,6.64280245348337
"10997",1000,6231,3838,18,5,4.3077815521916
"10998",1000,6231,3838,18,5,0.818730753078
"10999",2000,6231,3838,18,5,0.67032049372841
"11000",1000,6231,3838,18,5,4.10434906695658
"11001",1000,6231,3838,18,5,5.41026573875309
"11002",0,6234,1011,18,5,0.81873075307798
"11003",2000,6234,1011,18,5,0
"11004",2000,6236,5973,18,5,0
"11005",2000,6236,5973,18,5,0
"11006",1000,6237,6984,18,5,0
"11007",1000,6237,6984,18,5,0
"11008",1000,6237,6984,18,5,0
"11009",1000,6238,2073,18,5,0.20189651799466
"11010",3000,6238,2073,18,5,0
"11011",1000,6238,2073,19,5,6.80798129870652e-07
"11012",2000,6238,2073,19,5,0
"11013",2000,6238,2073,19,5,0
"11014",1000,6238,2073,19,5,1.54881163609403
"11015",1000,6238,2073,19,5,6.80798129870652e-07
"11016",2000,6239,3281,19,5,9.351397586535
"11017",2000,6239,3281,19,5,9.7032201125166
"11018",4000,6239,3281,19,5,6.79697142968202
"11019",1000,6239,3281,19,5,2.36754238917201
"11020",2000,6239,3281,19,5,4.25277199793356
"11021",1000,6239,3281,19,5,2.03786243520765
"11022",1000,6239,3281,19,5,7.28588315041885
"11023",1000,6239,3281,19,5,3.0457078235764
"11024",3000,6239,3281,19,5,4.42862271426621
"11025",0,6240,3679,19,5,3.40634960417798
"11026",1000,6240,3679,19,5,8.8931245383811
"11027",0,6240,3679,19,5,5.78051796430208
"11028",1000,6240,3679,19,5,0.21219443165471
"11029",1000,6239,3281,19,5,7.7191259714962
"11030",1000,6240,3679,19,5,8.5462923583663
"11031",1000,6240,3679,19,5,8.0753778874599
"11032",1000,6239,3281,19,5,4.07572498296436
